transaction_id,payee_vpa,merchant_code,location,device,transaction_type,amount,timestamp,fraud_flag
TXN000884,suman@upi,6014,Mumbai,iOS,normal,14955.6,2025-09-20 21:05:02,0
TXN000885,nisha@upi,6021,Pune,Android,normal,34102.64,2025-09-14 06:39:02,1
TXN000886,geeta@upi,6022,Gwalior,iOS,low,18820.91,2025-09-16 13:44:02,1
TXN000887,vinay@upi,5411,Raipur,iOS,high,2751.42,2025-10-05 20:08:02,0
TXN000888,deepak@upi,6023,Vadodara,Android,low,17546.44,2025-09-16 16:07:02,0
TXN000889,anurag@upi,5813,Visakhapatnam,iOS,normal,34145.09,2025-09-24 04:35:02,0
TXN000890,shyam@upi,6025,Visakhapatnam,iOS,high,13466.32,2025-10-04 05:45:02,1
TXN000891,rahul@upi,5812,Hyderabad,iOS,high,24170.46,2025-09-30 05:05:02,1
TXN000892,neha@upi,6028,Nashik,iOS,normal,40172.6,2025-09-25 02:16:02,0
TXN000893,amit@upi,5816,Raipur,iOS,normal,27507.2,2025-10-05 23:24:02,0
TXN000894,arun@upi,6017,Kochi,Android,high,11803.7,2025-09-24 14:32:02,0
TXN000895,anurag@upi,6012,Patna,Android,low,44153.81,2025-09-12 01:22:02,0
TXN000896,gautam@upi,5411,Nagpur,iOS,low,43162.61,2025-09-13 07:06:02,0
TXN000897,pradeep@upi,4111,Vadodara,Android,normal,20619.5,2025-09-29 21:00:02,0
TXN000898,vikas@upi,6014,Visakhapatnam,Android,low,18599.94,2025-09-07 19:27:02,1
TXN000899,isha@upi,5815,Delhi,iOS,high,49382.55,2025-09-30 18:23:02,0
TXN000900,kavita@upi,7299,Bhopal,iOS,normal,47908.8,2025-10-03 10:21:02,1
TXN000901,anil@upi,5816,Vijayawada,iOS,low,38319.95,2025-09-29 12:30:02,1
TXN000902,sachin@upi,6021,Nagpur,iOS,high,10004.69,2025-09-09 19:52:02,1
TXN000903,arvind@upi,6013,Kanpur,iOS,low,25351.27,2025-10-03 12:03:02,0
TXN000904,siddharth@upi,5412,Aurangabad,Android,high,24982.66,2025-09-30 05:30:02,1
TXN000905,nidhi@upi,6014,Jaipur,Android,normal,435.5,2025-10-04 16:36:02,1
TXN000906,neeraj@upi,5411,Mumbai,iOS,normal,47653.28,2025-09-16 19:29:02,1
TXN000907,arvind@upi,6022,Bangalore,Android,low,26162.54,2025-09-13 12:20:02,0
TXN000908,nisha@upi,5815,Hyderabad,iOS,low,3862.13,2025-09-15 18:14:02,1
TXN000909,priya@upi,6016,Delhi,iOS,high,1338.53,2025-09-13 05:04:02,0
TXN000910,sachin@upi,5413,Hyderabad,Android,high,20716.12,2025-09-21 15:54:02,0
TXN000911,kavita@upi,6018,Indore,Android,high,16142.71,2025-09-26 03:55:02,0
TXN000912,vinay@upi,5412,Bangalore,Android,normal,2259.94,2025-10-02 13:04:02,0
TXN000913,rohan@upi,5411,Chennai,iOS,normal,44225.43,2025-10-06 18:37:02,1
TXN000914,suresh@upi,6025,Nagpur,iOS,high,27323.44,2025-09-15 21:51:02,1
TXN000915,priya@upi,6020,Kolkata,iOS,normal,48449.35,2025-09-09 00:48:02,1
TXN000916,arvind@upi,6025,Kolkata,iOS,normal,47800.41,2025-09-10 18:21:02,1
TXN000917,manoj@upi,5411,Jaipur,iOS,high,48921.99,2025-09-28 19:37:02,0
TXN000918,rahul@upi,6022,Lucknow,Android,normal,4349.49,2025-09-09 04:53:02,1
TXN000919,anita@upi,6028,Aurangabad,iOS,high,24875.31,2025-09-13 03:53:02,0
TXN000920,anita@upi,4111,Madurai,Android,normal,15960.5,2025-09-11 14:31:02,1
TXN000921,vijay@upi,6020,Bhopal,Android,normal,11030.22,2025-09-10 12:58:02,0
TXN000922,pradeep@upi,5816,Patna,iOS,low,4045.38,2025-09-17 03:42:02,0
TXN000923,nisha@upi,6012,Delhi,Android,low,25884.39,2025-09-11 09:58:02,1
TXN000924,poornima@upi,6028,Aurangabad,Android,low,47109.34,2025-09-10 16:33:02,0
TXN000925,akshay@upi,6012,Vadodara,iOS,normal,5567.65,2025-09-12 12:56:02,0
TXN000926,neha@upi,6015,Visakhapatnam,Android,low,44858.93,2025-09-28 08:51:02,1
TXN000927,neha@upi,6028,Pune,iOS,normal,27993.06,2025-10-07 07:17:02,0
TXN000928,rohit@upi,6027,Bhopal,iOS,normal,31137.24,2025-09-17 17:55:02,1
TXN000929,rohit@upi,5813,Meerut,iOS,low,11880.83,2025-09-19 13:55:02,1
TXN000930,ravi@upi,6015,Lucknow,iOS,low,2781.63,2025-09-21 18:37:02,1
TXN000931,vinay@upi,7299,Nagpur,Android,normal,17352.13,2025-09-28 14:10:02,0
TXN000932,sanjay@upi,5815,Pune,iOS,low,13945.61,2025-09-25 08:23:02,0
TXN000933,komal@upi,6012,Gwalior,Android,normal,2732.3,2025-10-01 04:57:02,0
TXN000934,sita@upi,6024,Pune,iOS,normal,32667.68,2025-09-25 06:16:02,1
TXN000935,komal@upi,6016,Lucknow,Android,normal,26045.15,2025-09-22 01:23:02,0
TXN000936,deepak@upi,6013,Patna,iOS,low,13745.74,2025-09-13 04:49:02,0
TXN000937,neha@upi,5813,Agra,Android,normal,13746.84,2025-09-09 12:02:02,1
TXN000938,neeraj@upi,4112,Agra,iOS,low,42183.2,2025-10-04 11:49:02,0
TXN000939,rahul@upi,5413,Kolkata,Android,normal,41859.29,2025-10-05 22:06:02,1
TXN000940,vikas@upi,5816,Hyderabad,Android,normal,13968.02,2025-09-30 14:44:02,1
TXN000941,sanjana@upi,5814,Kanpur,Android,low,47366.29,2025-09-28 04:08:02,1
TXN000942,shyam@upi,6022,Agra,Android,normal,3273.12,2025-09-22 00:59:02,0
TXN000943,suman@upi,7011,Raipur,iOS,high,32634.95,2025-10-01 08:33:02,1
TXN000944,manoj@upi,6028,Delhi,iOS,low,24923.2,2025-09-23 10:52:02,0
TXN000945,suman@upi,4111,Nashik,Android,low,29430.1,2025-10-04 12:05:02,0
TXN000946,kajal@upi,4111,Vijayawada,Android,high,36830.41,2025-09-21 05:50:02,0
TXN000947,kavita@upi,6025,Gwalior,iOS,low,25293.89,2025-10-04 05:43:02,0
TXN000948,neha@upi,6017,Vadodara,Android,high,14890.19,2025-09-19 12:15:02,1
TXN000949,akshay@upi,5812,Gwalior,iOS,low,21864.59,2025-10-07 06:45:02,1
TXN000950,deepak@upi,4112,Vijayawada,iOS,high,41360.27,2025-09-18 16:35:02,0
TXN000951,pallavi@upi,5412,Mumbai,iOS,low,38663.12,2025-09-16 23:54:02,1
TXN000952,priya@upi,6011,Raipur,Android,normal,3366.06,2025-09-11 21:23:02,1
TXN000953,manish@upi,6017,Madurai,Android,high,49345.88,2025-09-19 13:46:02,0
TXN000954,priya@upi,5813,Vadodara,iOS,high,44075.21,2025-09-17 00:20:02,1
TXN000955,isha@upi,5814,Coimbatore,Android,normal,39950.58,2025-09-11 23:15:02,1
TXN000956,neeraj@upi,5411,Delhi,iOS,low,30431.59,2025-09-30 07:55:02,0
TXN000957,vinay@upi,6019,Kanpur,Android,low,47201.88,2025-09-24 20:36:02,1
TXN000958,kiran@upi,6024,Thane,iOS,normal,6155.37,2025-09-23 04:50:02,1
TXN000959,tina@upi,7299,Thane,iOS,high,20875.18,2025-09-20 16:51:02,1
TXN000960,isha@upi,6017,Kolkata,iOS,normal,19893.3,2025-09-12 05:40:02,1
TXN000961,manish@upi,6021,Bangalore,Android,high,25606.98,2025-09-08 05:08:02,0
TXN000962,anita@upi,6026,Vadodara,Android,high,585.06,2025-10-08 06:41:02,0
TXN000963,rohan@upi,6022,Aurangabad,Android,normal,30522.83,2025-10-03 04:24:02,0
TXN000964,priya@upi,4112,Ahmedabad,Android,normal,24701.85,2025-09-07 23:09:02,0
TXN000965,isha@upi,6018,Mumbai,Android,high,31654.22,2025-09-27 21:29:02,1
TXN000966,sanjay@upi,5815,Surat,Android,normal,41510.31,2025-10-02 23:25:02,0
TXN000967,amit@upi,6028,Aurangabad,iOS,normal,832.52,2025-09-08 05:39:02,1
TXN000968,shreya@upi,5411,Thane,Android,low,18826.25,2025-10-01 19:39:02,0
TXN000969,priya@upi,7299,Meerut,iOS,normal,16806.13,2025-09-18 17:09:02,0
TXN000970,isha@upi,5611,Delhi,iOS,normal,39765.71,2025-10-02 21:23:02,0
TXN000971,naveen@upi,6017,Madurai,iOS,high,27979.95,2025-09-18 22:22:02,1
TXN000972,anurag@upi,5412,Gwalior,Android,normal,11768.15,2025-09-12 09:13:02,1
TXN000973,pradeep@upi,6018,Pune,iOS,high,12695.73,2025-09-21 23:59:02,1
TXN000974,rahul@upi,7299,Indore,iOS,normal,33147.14,2025-09-09 10:25:02,1
TXN000975,siddharth@upi,5611,Coimbatore,Android,high,32349.23,2025-09-21 11:52:02,1
TXN000976,tina@upi,6014,Vijayawada,iOS,normal,3248.93,2025-09-22 16:13:02,1
TXN000977,rohit@upi,6015,Delhi,iOS,low,19214.37,2025-09-16 00:17:02,1
TXN000978,sita@upi,5411,Thane,iOS,low,20080.63,2025-10-01 06:37:02,0
TXN000979,vikas@upi,6018,Nashik,Android,high,27317.04,2025-09-23 20:28:02,1
TXN000980,suresh@upi,5815,Nashik,iOS,normal,46580.2,2025-09-18 04:09:02,1
TXN000981,rohit@upi,6011,Surat,iOS,high,40224.68,2025-09-29 00:05:02,0
TXN000982,anil@upi,7011,Kanpur,Android,normal,2441.32,2025-09-27 19:45:02,1
TXN000983,pooja@upi,5411,Nagpur,iOS,high,1269.38,2025-09-15 17:24:02,0
TXN000984,shreya@upi,6025,Bangalore,Android,low,18961.44,2025-09-18 08:40:02,0
TXN000985,pooja@upi,6011,Lucknow,iOS,normal,5147.79,2025-09-24 17:59:02,0
TXN000986,priya@upi,7011,Nagpur,Android,high,16381.16,2025-09-18 11:26:02,0
TXN000987,rohit@upi,6013,Bangalore,Android,low,27825.13,2025-09-25 19:22:02,1
TXN000988,neha@upi,6020,Coimbatore,Android,high,2241.55,2025-09-11 07:36:02,0
TXN000989,priya@upi,6023,Kanpur,Android,normal,40584.76,2025-09-16 15:28:02,0
TXN000990,tina@upi,5812,Surat,iOS,high,30668.26,2025-09-27 07:57:02,0
TXN000991,isha@upi,6020,Jaipur,iOS,high,35691.7,2025-10-06 20:40:02,0
TXN000992,shreya@upi,5412,Delhi,Android,high,19038.1,2025-10-02 00:37:02,0
TXN000993,manish@upi,5412,Bhopal,Android,normal,40205.36,2025-10-07 08:47:02,0
TXN000994,priya@upi,5815,Kolkata,Android,low,27538.05,2025-09-19 14:19:02,0
TXN000995,raj@upi,5413,Kochi,Android,high,10865.84,2025-09-25 07:13:02,1
TXN000996,isha@upi,5611,Surat,Android,low,48613.82,2025-09-17 07:32:02,0
TXN000997,komal@upi,5815,Nashik,Android,low,7311.85,2025-09-25 19:33:02,0
TXN000998,komal@upi,6028,Vadodara,Android,high,17224.62,2025-09-10 13:36:02,1
TXN000999,vijay@upi,6012,Thane,Android,high,25128.68,2025-09-08 12:42:02,1
TXN001000,pradeep@upi,6028,Kochi,iOS,normal,3915.13,2025-09-13 03:13:02,0
TXN001001,kiran@upi,6027,Aurangabad,Android,high,17753.4,2025-09-21 17:47:02,0
TXN001002,rohit@upi,4112,Hyderabad,iOS,low,21427.71,2025-09-11 05:22:02,1
TXN001003,raj@upi,5412,Agra,Android,low,29012.18,2025-09-30 22:54:02,0
TXN001004,suresh@upi,6017,Nagpur,iOS,low,46893.04,2025-09-24 06:21:02,1
TXN001005,suresh@upi,6011,Vijayawada,iOS,high,7805.55,2025-09-10 12:02:02,0
TXN001006,neha@upi,5814,Agra,Android,normal,34693.03,2025-10-04 21:36:02,0
TXN001007,deepak@upi,7011,Visakhapatnam,Android,normal,47082.69,2025-10-04 02:09:02,0
TXN001008,rohan@upi,6024,Bhopal,Android,normal,39404.63,2025-10-01 03:59:02,0
TXN001009,sanjana@upi,5812,Hyderabad,Android,low,14242.43,2025-09-16 02:05:02,1
TXN001010,naveen@upi,6028,Madurai,Android,normal,25471.72,2025-09-12 10:12:02,1
TXN001011,rohit@upi,6013,Madurai,iOS,normal,4366.38,2025-09-08 13:06:02,1
TXN001012,kiran@upi,6027,Hyderabad,Android,high,35959.47,2025-09-16 18:03:02,1
TXN001013,rohit@upi,7011,Surat,iOS,high,8075.34,2025-09-15 21:07:02,0
TXN001014,shyam@upi,6020,Pune,Android,high,35195.41,2025-09-09 13:21:02,0
TXN001015,rohit@upi,6021,Kolkata,Android,normal,5876.27,2025-09-13 17:16:02,0
TXN001016,kajal@upi,5413,Aurangabad,iOS,low,6097.43,2025-09-30 23:09:02,0
TXN001017,kavita@upi,4112,Kanpur,iOS,low,44544.51,2025-09-21 20:48:02,0
TXN001018,pradeep@upi,5815,Kanpur,iOS,normal,22035.9,2025-09-19 20:35:02,1
TXN001019,nisha@upi,6013,Vadodara,Android,high,20511.47,2025-09-26 23:35:02,0
TXN001020,isha@upi,5814,Raipur,Android,low,28244.93,2025-10-01 23:02:02,1
TXN001021,kavita@upi,4112,Mumbai,iOS,normal,38245.19,2025-09-25 17:37:02,0
TXN001022,neha@upi,5412,Lucknow,Android,low,14042.98,2025-10-01 15:03:02,1
TXN001023,raj@upi,6014,Gwalior,iOS,low,12761.33,2025-10-08 11:26:02,0
TXN001024,arvind@upi,6026,Kochi,iOS,low,30134.93,2025-09-15 09:42:02,1
TXN001025,manish@upi,6027,Kochi,Android,normal,10064.4,2025-09-09 19:24:02,1
TXN001026,shreya@upi,6026,Agra,iOS,high,4954.62,2025-09-26 22:05:02,0
TXN001027,gautam@upi,6019,Visakhapatnam,Android,high,3584.19,2025-09-14 12:46:02,1
TXN001028,priya@upi,6013,Bhopal,Android,normal,39894.45,2025-09-27 01:34:02,0
TXN001029,anil@upi,6019,Agra,iOS,low,49735.33,2025-09-12 17:49:02,0
TXN001030,anil@upi,6024,Visakhapatnam,iOS,normal,28620.09,2025-09-22 08:06:02,1
TXN001031,vijay@upi,5813,Nashik,iOS,high,26054.73,2025-09-12 08:44:02,1
TXN001032,sanjay@upi,5813,Chennai,iOS,low,46359.88,2025-09-24 15:24:02,1
TXN001033,ravi@upi,6020,Surat,Android,high,32872.71,2025-10-02 19:49:02,0
TXN001034,poornima@upi,6018,Meerut,iOS,high,2045.21,2025-09-29 09:51:02,0
TXN001035,kiran@upi,6020,Patna,iOS,low,49665.31,2025-09-21 23:40:02,0
TXN001036,sanjay@upi,6011,Chennai,iOS,low,432.89,2025-09-16 09:52:02,0
TXN001037,neha@upi,6024,Patna,Android,normal,41730.33,2025-09-30 19:24:02,1
TXN001038,suman@upi,6012,Ahmedabad,Android,low,12281.94,2025-09-08 11:19:02,1
TXN001039,arun@upi,6011,Nagpur,Android,high,31546.05,2025-10-06 14:06:02,1
TXN001040,manoj@upi,5815,Aurangabad,Android,low,23942.72,2025-10-05 04:04:02,1
TXN001041,nisha@upi,6028,Gwalior,Android,low,39754.79,2025-09-14 11:34:02,1
TXN001042,neha@upi,6018,Delhi,Android,high,3335.57,2025-09-10 05:16:02,0
TXN001043,sita@upi,6014,Kanpur,Android,high,6837.39,2025-09-27 03:16:02,0
TXN001044,naveen@upi,5815,Coimbatore,Android,high,7437.69,2025-09-17 23:51:02,0
TXN001045,suman@upi,6021,Bangalore,iOS,normal,10011.51,2025-09-21 19:45:02,1
TXN001046,vinay@upi,5413,Kolkata,Android,high,5792.22,2025-09-09 19:47:02,1
TXN001047,neha@upi,5413,Patna,Android,high,42089.96,2025-09-13 23:57:02,0
TXN001048,priya@upi,5413,Patna,Android,high,32073.22,2025-09-19 11:01:02,0
TXN001049,nidhi@upi,6012,Nagpur,Android,high,12379.66,2025-10-03 16:44:02,1
TXN001050,sanjana@upi,5814,Gwalior,Android,low,9779.8,2025-09-09 03:05:02,0
TXN001051,manoj@upi,6022,Indore,iOS,low,47966.69,2025-10-07 23:21:02,0
TXN001052,geeta@upi,5412,Aurangabad,Android,high,26265.98,2025-09-13 02:46:02,1
TXN001053,anurag@upi,5411,Mumbai,Android,high,23629.76,2025-09-09 17:59:02,0
TXN001054,nidhi@upi,6011,Jodhpur,Android,low,18850.51,2025-09-07 14:39:02,1
TXN001055,isha@upi,6015,Coimbatore,Android,high,38457.85,2025-09-21 09:02:02,1
TXN001056,isha@upi,7299,Chennai,iOS,high,24925.94,2025-09-18 17:46:02,1
TXN001057,geeta@upi,6013,Indore,Android,low,7556.93,2025-09-14 08:24:02,0
TXN001058,naveen@upi,6019,Bangalore,Android,low,3971.02,2025-09-22 03:19:02,1
TXN001059,deepak@upi,6025,Aurangabad,Android,normal,2486.99,2025-09-25 10:42:02,0
TXN001060,pooja@upi,7299,Kochi,Android,high,7222.59,2025-09-21 22:54:02,0
TXN001061,suman@upi,7299,Meerut,Android,high,28775.02,2025-09-17 00:56:02,1
TXN001062,raj@upi,5812,Agra,Android,high,47082.24,2025-09-22 04:49:02,1
TXN001063,sachin@upi,5815,Lucknow,Android,normal,28276.16,2025-10-05 23:23:02,1
TXN001064,kavita@upi,5611,Gwalior,iOS,low,8541.96,2025-09-09 01:48:02,0
TXN001065,gautam@upi,5413,Kolkata,iOS,high,48495.63,2025-10-05 05:58:02,1
TXN001066,amit@upi,6026,Ahmedabad,iOS,low,32550.81,2025-10-08 04:27:02,1
TXN001067,neha@upi,5412,Nagpur,iOS,low,42010.73,2025-09-16 18:34:02,0
TXN001068,nidhi@upi,6017,Pune,Android,normal,11343.73,2025-09-27 11:19:02,1
TXN001069,suman@upi,6018,Vadodara,iOS,normal,33572.32,2025-09-24 12:11:02,0
TXN001070,deepak@upi,6015,Nashik,iOS,low,33787.43,2025-10-01 13:28:02,0
TXN001071,suman@upi,6011,Kochi,iOS,normal,35715.44,2025-09-13 09:19:02,1
TXN001072,nisha@upi,5412,Chennai,Android,low,38222.62,2025-09-25 11:09:02,1
TXN001073,sita@upi,5815,Vadodara,Android,low,28717.52,2025-09-23 12:46:02,1
TXN001074,rohit@upi,7011,Jodhpur,iOS,low,38027.4,2025-09-20 14:47:02,0
TXN001075,ramesh@upi,6028,Bhopal,iOS,low,17166.74,2025-09-29 01:07:02,0
TXN001076,deepak@upi,6017,Mumbai,Android,normal,25684.23,2025-09-08 19:50:02,0
TXN001077,rohit@upi,6018,Lucknow,Android,high,38277.19,2025-09-11 15:08:02,0
TXN001078,siddharth@upi,5814,Vijayawada,Android,normal,37781.76,2025-09-29 09:37:02,0
TXN001079,anurag@upi,5411,Agra,Android,high,29780.83,2025-09-14 12:21:02,0
TXN001080,rohan@upi,5813,Pune,Android,low,18764.77,2025-09-18 09:40:02,0
TXN001081,raj@upi,7011,Thane,Android,normal,28358.77,2025-09-27 02:24:02,0
TXN001082,neha@upi,4111,Pune,Android,high,44370.6,2025-09-18 18:22:02,0
TXN001083,priya@upi,5412,Chennai,Android,normal,46601.19,2025-09-09 04:52:02,1
TXN001084,anurag@upi,4112,Kanpur,Android,low,8926.53,2025-09-09 10:08:02,1
TXN001085,neha@upi,6028,Delhi,Android,normal,32840.72,2025-10-01 00:15:02,1
TXN001086,isha@upi,6014,Thane,Android,low,38195.9,2025-10-04 10:05:02,1
TXN001087,sita@upi,7299,Jodhpur,iOS,high,8642.96,2025-09-07 16:27:02,1
TXN001088,anita@upi,6026,Vijayawada,Android,high,46490.24,2025-10-07 13:24:02,1
TXN001089,neeraj@upi,5815,Vijayawada,Android,low,38225.53,2025-09-21 19:05:02,0
TXN001090,manoj@upi,6021,Jaipur,Android,normal,11954.48,2025-09-15 23:36:02,0
TXN001091,manish@upi,5411,Bhopal,Android,high,33471.1,2025-10-05 11:50:02,0
TXN001092,akshay@upi,5611,Surat,Android,low,9865.48,2025-09-21 07:20:02,1
TXN001093,siddharth@upi,7299,Hyderabad,Android,high,40827.22,2025-09-30 13:39:02,1
TXN001094,raj@upi,6011,Hyderabad,iOS,high,26668.42,2025-09-07 15:40:02,1
TXN001095,anurag@upi,6027,Surat,Android,high,28369.25,2025-09-27 15:00:02,1
TXN001096,manoj@upi,7299,Jaipur,iOS,low,48383.78,2025-09-18 16:06:02,0
TXN001097,kavita@upi,6012,Thane,Android,normal,26603.93,2025-09-14 09:20:02,0
TXN001098,kavita@upi,6020,Kanpur,iOS,normal,26283.13,2025-09-23 03:04:02,0
TXN001099,neeraj@upi,6013,Visakhapatnam,Android,high,25520.27,2025-09-19 05:07:02,0
TXN001100,deepak@upi,5816,Delhi,iOS,low,47258.15,2025-10-07 05:55:02,0
TXN001101,rohit@upi,5813,Vijayawada,Android,normal,18481.08,2025-09-16 03:08:02,0
TXN001102,akshay@upi,6025,Surat,Android,low,6173.76,2025-10-02 00:10:02,1
TXN001103,sachin@upi,6028,Madurai,iOS,high,20604.36,2025-09-08 17:21:02,1
TXN001104,sanjana@upi,5813,Delhi,iOS,normal,30807.54,2025-09-19 07:50:02,1
TXN001105,priya@upi,6027,Lucknow,iOS,normal,44834.87,2025-09-25 17:36:02,0
TXN001106,arun@upi,5813,Thane,iOS,normal,38181.23,2025-10-06 18:32:02,0
TXN001107,deepak@upi,6017,Chennai,iOS,normal,29948.23,2025-09-23 18:46:02,0
TXN001108,rahul@upi,5815,Agra,Android,normal,17584.1,2025-09-15 18:58:02,0
TXN001109,anita@upi,6014,Agra,Android,low,36980.0,2025-09-25 12:35:02,0
TXN001110,isha@upi,6021,Jaipur,iOS,high,7560.71,2025-09-21 12:34:02,1
TXN001111,arvind@upi,6019,Surat,Android,normal,43596.86,2025-09-08 05:40:02,0
TXN001112,sanjay@upi,5413,Patna,iOS,low,23115.7,2025-09-23 00:12:02,1
TXN001113,kajal@upi,6024,Indore,iOS,low,19967.04,2025-09-25 13:45:02,0
TXN001114,neha@upi,4112,Jaipur,Android,high,45574.75,2025-10-08 02:47:02,1
TXN001115,amit@upi,4112,Kochi,Android,low,9275.85,2025-09-23 17:43:02,0
TXN001116,gautam@upi,6016,Bangalore,iOS,high,48422.47,2025-10-02 18:02:02,1
TXN001117,anurag@upi,5816,Raipur,Android,high,42871.81,2025-09-09 06:41:02,0
TXN001118,suman@upi,6015,Hyderabad,Android,normal,34952.8,2025-09-29 19:25:02,0
TXN001119,pallavi@upi,5815,Bhopal,Android,high,38754.47,2025-09-18 23:14:02,0
TXN001120,gautam@upi,6015,Hyderabad,iOS,normal,26411.83,2025-09-18 12:09:02,1
TXN001121,priya@upi,5413,Kanpur,iOS,normal,37778.06,2025-09-15 04:21:02,0
TXN001122,raj@upi,7011,Ahmedabad,Android,low,25339.59,2025-09-08 15:32:02,1
TXN001123,kiran@upi,5815,Nagpur,Android,normal,38815.31,2025-10-03 20:46:02,0
TXN001124,ravi@upi,6017,Kanpur,Android,high,18580.73,2025-09-13 13:46:02,1
TXN001125,suman@upi,6023,Chennai,iOS,normal,14252.86,2025-10-03 16:14:02,0
TXN001126,poornima@upi,5611,Raipur,iOS,low,44683.45,2025-09-30 07:16:02,1
TXN001127,vikas@upi,6017,Vadodara,Android,normal,32861.98,2025-10-01 20:36:02,1
TXN001128,kajal@upi,6021,Delhi,Android,low,9502.73,2025-09-20 06:45:02,0
TXN001129,shreya@upi,5813,Chennai,iOS,low,24349.89,2025-10-06 01:58:02,1
TXN001130,isha@upi,4111,Madurai,Android,low,30286.81,2025-09-21 18:25:02,1
TXN001131,poornima@upi,7011,Chennai,Android,normal,19385.43,2025-09-08 19:21:02,0
TXN001132,rohit@upi,6013,Aurangabad,Android,low,15435.37,2025-10-02 16:34:02,1
TXN001133,vijay@upi,6024,Bhopal,Android,normal,3683.22,2025-09-25 12:16:02,1
TXN001134,rahul@upi,6021,Kanpur,Android,normal,35576.68,2025-09-28 21:09:02,1
TXN001135,ravi@upi,6011,Meerut,iOS,normal,3219.4,2025-10-02 10:32:02,0
TXN001136,priya@upi,6014,Agra,iOS,low,2023.81,2025-09-14 09:12:02,0
TXN001137,neha@upi,6012,Coimbatore,iOS,high,2960.93,2025-09-08 08:52:02,1
TXN001138,deepak@upi,6021,Lucknow,iOS,normal,31108.08,2025-10-06 12:55:02,1
TXN001139,arun@upi,5815,Coimbatore,iOS,normal,33334.04,2025-10-02 19:59:02,1
TXN001140,sanjay@upi,6027,Vadodara,iOS,normal,46839.62,2025-10-06 20:54:02,1
TXN001141,ravi@upi,6027,Chennai,Android,high,42319.34,2025-09-11 02:13:02,0
TXN001142,nidhi@upi,6015,Hyderabad,iOS,low,5656.22,2025-09-10 01:26:02,0
TXN001143,kavita@upi,7011,Chennai,iOS,normal,1182.59,2025-10-06 18:00:02,1
TXN001144,rohan@upi,6020,Patna,iOS,low,31922.93,2025-09-28 15:59:02,0
TXN001145,neha@upi,6019,Coimbatore,iOS,high,37848.56,2025-09-15 09:54:02,1
TXN001146,shreya@upi,6020,Nagpur,Android,normal,38410.3,2025-09-10 11:47:02,0
TXN001147,komal@upi,4111,Bangalore,iOS,low,32531.85,2025-09-16 20:36:02,0
TXN001148,priya@upi,7011,Lucknow,Android,normal,20667.92,2025-09-26 15:04:02,0
TXN001149,vikas@upi,5816,Bhopal,iOS,low,814.52,2025-09-11 09:19:02,0
TXN001150,suman@upi,6018,Agra,Android,normal,18619.92,2025-10-05 14:20:02,0
TXN001151,anurag@upi,6022,Thane,iOS,normal,13149.75,2025-09-24 05:56:02,0
TXN001152,nidhi@upi,6023,Indore,iOS,normal,41102.66,2025-09-11 11:44:02,1
TXN001153,rohan@upi,5813,Hyderabad,iOS,normal,42673.46,2025-09-23 13:17:02,0
TXN001154,arun@upi,5815,Indore,iOS,low,12964.34,2025-09-18 04:09:02,1
TXN001155,akshay@upi,5812,Lucknow,Android,normal,16354.45,2025-09-29 21:01:02,1
TXN001156,nidhi@upi,5411,Nagpur,Android,normal,5355.3,2025-09-20 12:54:02,1
TXN001157,isha@upi,6015,Vijayawada,iOS,low,21756.01,2025-09-21 10:23:02,0
TXN001158,sanjana@upi,4111,Bangalore,iOS,high,28562.42,2025-09-16 01:19:02,1
TXN001159,ramesh@upi,6020,Patna,Android,high,41561.1,2025-09-10 13:45:02,0
TXN001160,shyam@upi,7011,Kolkata,iOS,low,40192.94,2025-10-05 14:12:02,1
TXN001161,rohit@upi,5816,Bangalore,Android,low,6752.78,2025-10-07 06:13:02,1
TXN001162,arun@upi,6011,Nagpur,Android,normal,27379.24,2025-10-05 15:21:02,0
TXN001163,anil@upi,6013,Coimbatore,Android,normal,14812.33,2025-09-30 02:05:02,1
TXN001164,gautam@upi,6017,Patna,iOS,high,23311.99,2025-09-29 10:22:02,0
TXN001165,suman@upi,6018,Jodhpur,iOS,normal,35013.71,2025-09-12 08:35:02,0
TXN001166,amit@upi,6014,Bangalore,Android,normal,35803.44,2025-09-25 19:32:02,1
TXN001167,neha@upi,5814,Thane,Android,low,3340.21,2025-09-12 08:56:02,1
TXN001168,suresh@upi,5411,Surat,iOS,high,39784.53,2025-10-05 09:26:02,1
TXN001169,arvind@upi,6025,Madurai,Android,normal,46794.09,2025-09-24 02:26:02,0
TXN001170,ramesh@upi,6021,Patna,iOS,normal,9066.36,2025-09-08 20:01:02,1
TXN001171,sanjana@upi,5411,Madurai,Android,normal,28330.88,2025-10-05 14:09:02,1
TXN001172,neeraj@upi,6028,Surat,Android,normal,44678.51,2025-09-27 22:07:02,0
TXN001173,pallavi@upi,6020,Delhi,Android,high,43896.34,2025-10-03 00:43:02,0
TXN001174,manoj@upi,6024,Kochi,iOS,low,45561.07,2025-09-30 11:49:02,1
TXN001175,komal@upi,5611,Indore,iOS,low,34958.32,2025-10-01 12:44:02,0
TXN001176,pallavi@upi,6012,Vijayawada,Android,low,7064.34,2025-09-12 17:07:02,1
TXN001177,priya@upi,6012,Agra,iOS,high,39687.54,2025-09-10 05:52:02,1
TXN001178,komal@upi,6026,Indore,Android,low,27512.28,2025-09-07 21:48:02,0
